Epoch,TrainLoss,ValidLoss
1508,5.495385702640003e-07,4.166059037894835e-07
1509,3.8151806904807015e-07,4.946034740290391e-07
1510,4.321935856902807e-07,3.3156147386155986e-07
1511,2.729807145366673e-07,4.092244031047206e-07
1512,2.5950074729053084e-07,2.474120454583802e-07
1513,1.1569109688025492e-06,1.7301372584673422e-06
1514,1.1382032827593017e-05,3.113669396649736e-05
1515,1.1934655170383242e-05,3.482890209246155e-06
1516,2.8781693648246193e-06,1.6179400366430248e-06
1517,1.2521920192890926e-06,5.813056759507162e-07
1518,6.364272849168628e-07,5.576850412580825e-07
1519,3.348747033745288e-07,1.9342711728616754e-07
1520,1.6150892463429044e-07,1.5941706218806455e-07
1521,1.6569327764652069e-07,1.2860202929232402e-07
1522,1.4398565279331402e-07,1.6051001428725915e-07
1523,1.1850336344802296e-07,1.1127349068829062e-07
1524,1.117525539958327e-07,9.306043177540839e-08
1525,1.174454612377455e-07,1.1409308816231108e-07
1526,1.2692862606892657e-07,1.2722083321629423e-07
1527,1.276542706799925e-07,1.621513897968422e-07
1528,1.3155016726310956e-07,1.0695156997068504e-07
1529,1.1749709519411529e-07,1.2640686956425876e-07
1530,1.0939116682114521e-07,1.0802799579323619e-07
1531,1.0445721396005562e-07,1.0029470729477907e-07
1532,1.0404786200031898e-07,1.0678057549284858e-07
1533,9.879102004598887e-08,1.281602090822768e-07
1534,1.439481880064856e-07,1.422762342902691e-07
1535,1.2335844464435772e-07,1.2961259064544112e-07
1536,1.1383590342954145e-07,1.4110599693140103e-07
1537,1.1565070773637368e-07,1.3238474991794646e-07
1538,1.4834417072506767e-07,2.1949975253695205e-07
1539,1.1502775834060231e-07,1.2362511464895457e-07
1540,1.0738479498210533e-07,1.0619320486663734e-07
1541,1.019828260950817e-07,9.692719894853023e-08
1542,1.0476669842773845e-07,1.3223497982532232e-07
1543,1.4615851876934963e-07,1.8192230963146964e-07
1544,1.3121939540875852e-07,1.2675446470211682e-07
1545,1.2043421572608775e-07,1.4182175694562223e-07
1546,1.61049228590097e-07,1.603071571783706e-07
1547,1.9152683989887008e-07,1.289502411812767e-07
1548,1.287246234937811e-07,9.427148436695158e-08
1549,1.0910547227164594e-07,1.1612086912767457e-07
1550,1.172212572934465e-07,1.7028161683659467e-07
1551,1.4186750737129236e-07,1.4758210795662307e-07
1552,1.6640856064971862e-07,1.7487224871122938e-07
1553,1.9188227800744547e-07,1.4389723806592277e-07
1554,1.620311617026952e-07,2.5410589235737767e-07
1555,1.6325913965905177e-07,2.003016523606978e-07
1556,1.8348456052308392e-07,1.5187122149503314e-07
1557,1.963058200734243e-07,1.9684568807557905e-07
1558,1.5177697652764738e-07,1.5805961813460576e-07
1559,1.65189789906132e-07,2.2934634197705842e-07
1560,1.5713767756627324e-07,1.5068307466966264e-07
1561,1.5359296412498225e-07,1.2500994301944955e-07
1562,1.3451238771722275e-07,1.0869154417984343e-07
1563,1.5987558488935367e-07,1.5816973378453743e-07
1564,1.7243773508350084e-07,1.4235090096311371e-07
1565,1.5701421745006884e-07,1.4558253459047894e-07
1566,1.5518680148337202e-07,1.4357029556322232e-07
1567,1.81343949160843e-07,1.53085297445917e-07
1568,1.614866964890401e-07,1.5960402208747836e-07
1569,1.6485175251546026e-07,2.971271271690057e-07
1570,2.635557829459382e-07,3.2574913575444955e-07
1571,3.8961752485041264e-07,2.783455878822375e-07
1572,2.2115067016178122e-07,2.146364532033355e-07
1573,1.8383003682250396e-07,1.6802802823197757e-07
1574,2.1495005455562933e-07,2.0508471152425045e-07
1575,2.518827391403041e-07,2.0020614215354727e-07
1576,5.677537567786809e-07,4.298094950172526e-07
1577,4.0952645197952127e-07,4.87134544376507e-07
1578,4.387119474813517e-07,6.599280330495579e-07
1579,8.221984245437852e-07,1.5251638690945887e-06
1580,1.7816283199560227e-06,1.727736980683403e-06
1581,1.0728731126619095e-06,7.782685959985732e-07
1582,4.6843903949896534e-07,6.794275994555694e-07
1583,8.624698523362895e-07,4.949224830852472e-07
1584,5.343243534146799e-07,4.0926130964180627e-07
1585,3.220718999349022e-07,1.9292912062004083e-07
1586,1.853297670587987e-07,1.6697089411839745e-07
1587,2.1967333244295635e-07,4.7108243279581074e-07
1588,3.757972640035708e-07,2.539236940416837e-07
1589,2.0944033281011797e-07,2.1632353082168264e-07
1590,1.7360010199733247e-07,2.403812686679885e-07
1591,1.978711225092411e-07,1.5853406978294516e-07
1592,1.525035960033468e-07,1.6434148146042085e-07
1593,1.4675269757920735e-07,1.5852366838468394e-07
1594,1.5732327038146347e-07,1.7191422898577003e-07
1595,1.2684509395436787e-07,1.5030943056141648e-07
1596,1.5879081895301777e-07,3.342277769509868e-07
1597,2.955607764458061e-07,3.526669824320076e-07
1598,2.1591509096197116e-07,1.30319826515309e-07
1599,1.8284793128486855e-07,2.871079099501609e-07
1600,2.762177497099098e-07,1.8333894426329305e-07
1601,3.2545413925314884e-07,4.4931624832618884e-07
1602,2.749703005141176e-07,2.577654925062234e-07
1603,2.771726068810191e-07,1.555751055093424e-07
1604,3.0748857350696803e-07,5.743713776003763e-07
1605,5.354322335430576e-07,5.977553162968736e-07
1606,4.068233437237723e-07,5.131645972748326e-07
1607,5.632610831677691e-07,1.0091248289730478e-06
1608,1.3677891312606032e-06,1.3923727162061065e-06
1609,9.734056599578858e-07,4.5191885078565974e-07
1610,6.707163625681763e-07,6.362815687073937e-07
1611,4.998931406892855e-07,4.4335641481059913e-07
1612,2.8309321654281423e-07,1.857055944280243e-07
1613,1.5794382856408145e-07,1.596932236225257e-07
1614,1.8830896616843044e-07,2.4727293255940217e-07
1615,2.063910111852844e-07,2.3761282837616213e-07
1616,3.518565430719415e-07,2.937194286308416e-07
1617,5.637308068647447e-07,2.7090456721149774e-06
1618,1.5319731896094406e-06,6.659672142935354e-07
1619,5.333385634761119e-07,2.693181746356762e-07
1620,2.990126186356671e-07,4.0126573518743196e-07
1621,2.550002335510726e-07,2.0551540368766534e-07
1622,1.7712487524098227e-07,1.7994278967610928e-07
1623,1.797733010751775e-07,1.5206572498982495e-07
1624,1.8214547736761233e-07,2.42235103087296e-07
1625,2.8759487567716255e-07,1.7811885678990318e-07
1626,4.779498586534222e-07,3.901559693986201e-07
1627,3.071936276910492e-07,2.283726407389016e-07
1628,1.9962682245022735e-07,2.0680955969964998e-07
1629,1.765114234331122e-07,1.597522460391095e-07
1630,1.3499199553734796e-07,1.4920314346985228e-07
1631,1.4747945111063626e-07,1.9466156307620015e-07
1632,1.4419040657761192e-07,1.5250908139326687e-07
1633,1.438453750779445e-07,1.4394966380374777e-07
1634,1.755328895569619e-07,3.4026060499551626e-07
1635,4.6928941136078116e-07,2.614098737770595e-07
1636,5.029361261676968e-07,5.622747039524256e-07
1637,3.785426874477101e-07,1.6695221158139854e-07
1638,1.9611563857324653e-07,2.133341922672116e-07
1639,2.8178514336711186e-07,3.8022106044384906e-07
1640,3.485684042440577e-07,2.6507521605860044e-07
1641,7.434059890935411e-07,1.0105192283541934e-06
1642,8.282024566597101e-07,9.498152166997897e-07
1643,8.923344277415406e-07,4.991666344267287e-07
1644,8.073304684330651e-07,8.78626671389308e-07
1645,6.041355883705061e-07,3.3643845351131553e-07
1646,3.5326065320380927e-07,1.933193592170331e-07
1647,1.8375531377993562e-07,2.137005594704533e-07
1648,2.3773192386518834e-07,3.510525270182067e-07
1649,3.5923740616302287e-07,6.263768720297473e-07
1650,5.2114013916101e-07,2.6993595080663606e-07
1651,4.737364605489347e-07,5.208010331140637e-07
1652,3.232455687414889e-07,2.210619309532073e-07
1653,2.138392360961916e-07,2.598479179975281e-07
1654,1.7747977096860267e-07,2.5667234524462403e-07
1655,2.2127060077536954e-07,1.8059999338978134e-07
1656,1.9662230007118828e-07,2.1064396473017649e-07
1657,4.391566828113961e-07,1.0418963256597635e-06
1658,7.517783312020281e-07,8.050614951571333e-07
1659,6.087595352255448e-07,3.9845282534164047e-07
1660,2.995353185042404e-07,1.9274348422489614e-07
1661,4.4393517839580454e-07,2.7892788239114453e-07
1662,2.9060409284890435e-07,2.6580293213858873e-07
1663,2.152822043891926e-07,1.7190335483974194e-07
1664,1.6366554262958742e-07,1.2935964927388947e-07
1665,1.6476139374314396e-07,3.027765425637578e-07
1666,2.3928354361639016e-07,2.3683450744253303e-07
1667,2.3609110163154887e-07,1.8318518755222612e-07
1668,2.0163900084450386e-07,2.2511919913389042e-07
1669,2.663550674242288e-07,2.439742454877584e-07
1670,2.7280411340295057e-07,2.9737554617289184e-07
1671,3.130268453332974e-07,2.1083796847657746e-07
1672,8.432222765956491e-07,9.418805802852148e-07
1673,1.3942696758325232e-06,7.779322307518062e-07
1674,6.03786323457219e-07,4.249550859943459e-07
1675,8.169114020499062e-07,1.0177220853317218e-06
1676,6.37841869396046e-07,4.780895873561046e-07
1677,6.152088815269962e-07,7.566366775790811e-07
1678,5.341416842459997e-07,8.655727621468638e-07
1679,3.5237275615903246e-07,1.5466858182359526e-07
1680,1.9545185523384134e-07,2.821369226542932e-07
1681,2.511331525549091e-07,3.614767005425771e-07
1682,2.2083540803426635e-07,1.4967788359854238e-07
1683,1.45522221828287e-07,1.9579008778691786e-07
1684,2.707054250095098e-07,3.6215375871506693e-07
1685,4.875502677729553e-07,2.9720594435881745e-07
1686,2.8354728082528405e-07,4.938360689266119e-07
1687,3.605082753210809e-07,3.6441960181340014e-07
1688,3.197123570923092e-07,3.440955121429094e-07
1689,3.375111485108088e-07,4.5772743912190587e-07
1690,6.45935612434793e-07,1.105208502849564e-06
1691,1.2070633658822772e-06,1.566806599839765e-06
1692,1.3587167927653355e-06,1.4891960669653296e-06
1693,1.1638746627795627e-06,5.246981951737932e-07
1694,7.791660114738382e-07,8.480145803938892e-07
1695,7.169833205959246e-07,6.909046192049572e-07
1696,2.9440870150665435e-07,1.6265502959337633e-07
1697,1.6548342074429456e-07,1.590711671421256e-07
1698,1.5383938224052447e-07,1.7613510673678928e-07
1699,1.5504825180793585e-07,1.2502719215490288e-07
1700,2.034735118172648e-07,1.8573887246020603e-07
1701,1.9211548097549287e-07,1.5540743447672867e-07
1702,1.587670377981946e-07,1.3742375273295693e-07
1703,1.656582379420494e-07,1.1438988659998965e-07
1704,1.5716680271301205e-07,1.593656710004628e-07
1705,1.7838214555846813e-07,2.611774145104088e-07
1706,2.1132112474712508e-07,2.2405782165909234e-07
1707,3.772477820499868e-07,3.0232219311680334e-07
1708,2.539215330443767e-07,1.6422595100114753e-07
1709,1.815143898890407e-07,1.4073153285683777e-07
1710,1.9133612501794536e-07,2.846786590756286e-07
1711,6.096924091518e-07,1.484787389927078e-06
1712,2.1905077877211927e-06,2.8454813218559137e-06
1713,2.5032619457003118e-06,2.0666225130601864e-06
1714,1.0370463409496249e-06,4.963438603529842e-07
1715,5.846692602062831e-07,3.804420847094055e-07
1716,2.823193502384432e-07,3.28652976122612e-07
1717,2.520369790204313e-07,1.8240965005134058e-07
1718,2.349026194300071e-07,1.7970496249593755e-07
1719,1.991062598942032e-07,1.612125231531536e-07
1720,1.841448148335682e-07,3.2135452556758535e-07
1721,2.1862348612936935e-07,1.8191782089616026e-07
1722,1.8391798685494603e-07,2.4559823733246354e-07
1723,1.7110589472698242e-07,1.2707153208187567e-07
1724,1.3865613558058005e-07,2.8915945714895013e-07
1725,2.1345482868658411e-07,2.0505866965928968e-07
1726,2.078529438639028e-07,1.5720458274396757e-07
1727,2.4196563875496697e-07,2.1190963555757966e-07
1728,3.954015217762693e-07,3.1041941307800394e-07
1729,3.641249719521511e-07,2.3211532796570584e-07
1730,2.933150824446784e-07,1.952579405421299e-07
1731,3.6226753744964907e-07,2.8633792984085936e-07
1732,2.2978627403820913e-07,2.0355504470141266e-07
1733,1.7250927963156453e-07,2.0189176931732316e-07
1734,1.7925350164205157e-07,1.9340452960629289e-07
1735,3.327351312994627e-07,4.6378968363569586e-07
1736,4.085234058000727e-07,2.2171824317259356e-07
1737,2.885267448959894e-07,1.7318043698348144e-07
1738,3.0778838038258983e-07,1.836423052736791e-07
1739,2.0887514438072685e-07,2.4790733732515946e-07
1740,2.1657547648601395e-07,1.9840567802020815e-07
1741,2.061721981287216e-07,3.434721255265079e-07
1742,3.299030623793442e-07,2.433064850038136e-07
1743,2.350655421423653e-07,2.660764096162893e-07
1744,3.793538094024977e-07,3.109072849838412e-07
1745,3.888132226848029e-07,4.2600940067435055e-07
1746,2.8339331284617707e-07,2.7499892212290434e-07
1747,4.082899873007288e-07,2.5352593316559556e-07
1748,1.9885070230429846e-07,1.5164129933964433e-07
1749,1.900312734430069e-07,2.1692080167667883e-07
1750,1.6101430257246346e-07,1.6764462600349362e-07
1751,1.3611118987455484e-07,1.1613675354738007e-07
1752,1.148329981030353e-07,9.716414126614836e-08
1753,1.3547332381828406e-07,1.221645087904714e-07
1754,3.0762776030239064e-07,2.113547604191505e-07
1755,5.81634454969541e-07,1.5747285639614954e-06
1756,8.112407310060614e-07,1.32822246238599e-06
1757,1.1638606565611553e-06,7.442141698750977e-07
1758,7.763743023285011e-07,6.887421742855319e-07
1759,5.276219136855313e-07,5.442133442556951e-07
1760,2.919872249170415e-07,4.062014681949222e-07
1761,2.0113691571547557e-07,1.4369218490628554e-07
1762,2.2629520657346802e-07,2.3488961460316203e-07
1763,2.4577978858057273e-07,2.73514437291548e-07
1764,2.2487819251182373e-07,2.2612588376584123e-07
1765,2.0860038839979704e-07,3.1132387524242706e-07
1766,3.7875012234659756e-07,2.8591257243230456e-07
1767,4.0098550660635134e-07,6.42384084888666e-07
1768,5.421151816638788e-07,8.640512457229003e-07
1769,9.41016935485095e-07,1.8919128630538277e-06
1770,3.0712805786000294e-06,2.3281485331002235e-06
1771,2.33177359708255e-06,1.6028193613237817e-06
1772,1.989694514274258e-06,2.1388960855498833e-06
1773,2.1703898217613943e-06,1.8393305784532762e-06
1774,1.309155402395845e-06,4.198190576213771e-07
1775,4.7008975343487693e-07,2.9023150413346833e-07
1776,2.0804479561320477e-07,2.2332323415715412e-07
1777,2.1419420761503716e-07,1.1484864520146706e-07
1778,1.4063504707451103e-07,1.4239110583957882e-07
1779,1.222493314874858e-07,1.7288283231664537e-07
1780,1.2264590480981498e-07,1.0229945009617343e-07
1781,1.124548508831443e-07,1.1596480504749707e-07
1782,1.1011257399218266e-07,1.8175979334955628e-07
1783,1.685466495852476e-07,1.498212100159435e-07
1784,2.1505316709635737e-07,1.361942291093025e-07
1785,2.2231056391319725e-07,1.518050368076729e-07
1786,1.5110715594346403e-07,1.2420053726221644e-07
1787,1.4803252526007782e-07,1.4530780750495372e-07
1788,1.3523277999638595e-07,1.1950811161417125e-07
1789,1.215909911422841e-07,1.5727901635879486e-07
1790,1.8440562191320471e-07,1.5104386932307535e-07
1791,1.550927085721317e-07,1.5188440822081853e-07
1792,1.1761919414728557e-07,1.0481011069411275e-07
1793,9.589946306694704e-08,1.2014300191746466e-07
1794,1.1206799778544033e-07,1.2478654980441207e-07
1795,1.722369669702554e-07,1.2081324124816698e-07
1796,2.655233051503577e-07,4.661692969420983e-07
1797,3.511353308264612e-07,2.1310690290950636e-07
1798,1.9008640966452125e-07,1.5056423308124067e-07
1799,1.40889506875889e-07,1.711027967606545e-07
1800,1.4155874813089517e-07,9.664802623395493e-08
1801,1.1767696269278834e-07,2.1063196697923559e-07
1802,2.0003964256905723e-07,1.3112601209286369e-07
1803,2.5602586030496846e-07,1.4914518734106726e-07
1804,3.2911932900484924e-07,8.640717320910577e-07
1805,8.64877705453182e-07,2.556436527356709e-07
1806,2.908641552797538e-07,2.180312179689281e-07
1807,2.5895771216255525e-07,2.3114484974939843e-07
1808,1.7488291822094956e-07,1.3759066253745307e-07
1809,1.7704371278644732e-07,1.7508439782432105e-07
1810,2.0723484415915056e-07,2.0446727262424246e-07
1811,1.7128774535043097e-07,1.5001044365211176e-07
1812,1.3123718976733773e-07,1.97604307080231e-07
1813,1.948842258533053e-07,1.7544974942514576e-07
1814,1.583085368868827e-07,2.0364030414536198e-07
1815,2.106919140487662e-07,3.6066726162668297e-07
1816,5.034941267467729e-07,1.91287748900019e-07
1817,2.547570877216761e-07,1.839696864180951e-07
1818,4.0441228653283665e-07,2.9715085550681884e-07
1819,2.296595402147735e-07,5.850307540337478e-07
1820,3.685480587970839e-07,3.6241877978682167e-07
1821,8.269296055611145e-07,1.0661392404169116e-06
1822,7.641071344248e-07,7.561968194143749e-07
1823,3.9057061277010995e-07,1.8595835911128232e-07
1824,2.255918777412565e-07,1.8257624295377658e-07
1825,1.7942868311138226e-07,1.7728719588679573e-07
1826,1.7359238787169792e-07,1.3199541655239954e-07
1827,1.314049711709231e-07,1.3050482815894309e-07
1828,1.4259431632505463e-07,1.5612208888645304e-07
1829,1.644288313210988e-07,3.5727418132106926e-07
1830,4.198023323927676e-07,3.395950841422746e-07
1831,4.239252083001096e-07,4.840914433164774e-07
1832,5.667440727089949e-07,4.695163246045316e-07
1833,3.6418410142384043e-07,2.2433528291306477e-07
1834,4.819300604215944e-07,8.260282432578e-07
1835,6.121737593881941e-07,4.1816923802192225e-07
1836,4.383124993031136e-07,4.789092902986644e-07
1837,3.224555465900873e-07,4.744240432804266e-07
1838,2.8561750392933997e-07,6.798196750423812e-07
1839,4.5921121246313607e-07,2.3171851732210295e-07
1840,2.9140548557885874e-07,6.394306600062312e-07
1841,3.7134863267359227e-07,2.406938326278881e-07
1842,2.3680923201633657e-07,2.1449231439873985e-07
1843,2.0332422726217677e-07,2.6819585248934647e-07
1844,2.6885442612941307e-07,4.855870959848592e-07
1845,3.796578823767049e-07,4.0395817109128983e-07
1846,3.105408069359328e-07,4.4056907881895314e-07
1847,3.703547321265432e-07,3.9198414469865384e-07
1848,4.249994011236898e-07,2.400319497534535e-07
1849,2.863259226160153e-07,3.1353962981484074e-07
1850,2.4082541993190414e-07,3.3755622060501384e-07
1851,2.7221432314187647e-07,3.6514746473888714e-07
1852,3.9151793203018314e-07,2.1099632476762054e-07
1853,3.9387222254087345e-07,6.963107087661532e-07
1854,2.1657281839300897e-06,7.796524073455657e-07
1855,1.1565375530153688e-06,6.984658777279643e-07
1856,8.301768010217832e-07,7.607025963807246e-07
1857,9.423730053489028e-07,8.405255774353767e-07
1858,4.1483962907780856e-07,2.031225183903492e-07
1859,1.9991326875394103e-07,1.8201571473734173e-07
1860,2.0064954545280974e-07,1.5445990963295724e-07
1861,1.1565007109008244e-07,1.1361964927421771e-07
1862,1.339208462051526e-07,1.5763506174456174e-07
1863,2.2000781711994933e-07,2.4917991083839295e-07
1864,3.165465168801044e-07,2.445370720730959e-07
1865,1.5095387150646882e-07,1.6945255273033885e-07
1866,1.5501498182857176e-07,3.2728810879234515e-07
1867,2.6220963415350223e-07,1.7692392001814975e-07
1868,1.9777356593901156e-07,2.2523320997909952e-07
1869,1.5101519276565038e-07,1.0776728724219235e-07
1870,1.2875674855195028e-07,1.2991333733225475e-07
1871,2.4850412216892437e-07,3.042228665132522e-07
1872,4.952719981095773e-07,5.649744783416584e-07
1873,4.137973566760896e-07,3.11018501027623e-07
1874,4.556305611913558e-07,5.589497050095815e-07
1875,2.0169029577724967e-06,3.844992625090526e-06
1876,3.842844247022489e-06,2.1070353038036655e-06
1877,2.7159853440631803e-06,1.7834582270855511e-06
1878,1.1472354970010202e-06,6.659303759685523e-07
1879,5.424462680518142e-07,3.418520426142398e-07
1880,2.076372126680326e-07,1.7263684052674458e-07
1881,1.4154687448808546e-07,1.486508059163801e-07
1882,1.230867747873769e-07,1.1008747454373709e-07
1883,1.067556167318647e-07,9.574731241931053e-08
1884,1.0084231263363109e-07,8.82016301773092e-08
1885,1.184531858674139e-07,1.0948199644644773e-07
1886,1.7602769020186315e-07,1.8393296651690132e-07
1887,2.039589479826039e-07,1.3503014410313577e-07
1888,1.5085219568315248e-07,1.2730166361052396e-07
1889,1.1008306302073834e-07,1.205901241974061e-07
1890,1.0666606584663895e-07,1.0421962457485278e-07
1891,1.0125649012593385e-07,1.000255011263107e-07
1892,1.3741353607580701e-07,1.1019488871018742e-07
1893,1.1235887455995908e-07,9.449283595586167e-08
1894,1.1612537870557086e-07,1.3220763150911807e-07
1895,1.3399610191792513e-07,1.1334721439955805e-07
1896,1.177156117175097e-07,9.565113003873194e-08
1897,1.7875304270849786e-07,3.3841130668103386e-07
1898,2.1899952381924474e-07,1.6984050337972197e-07
1899,2.9473211403304353e-07,1.29841346563353e-07
1900,1.479299280996808e-07,1.505980686526224e-07
1901,1.301153062627236e-07,1.1846176732888125e-07
1902,1.275077641101537e-07,1.1833170484957615e-07
1903,1.260181837399917e-07,2.1732258138248046e-07
1904,1.9304456676157617e-07,1.3445613452252778e-07
1905,1.1944674345916914e-07,2.2803339637296933e-07
1906,1.7323454386541927e-07,1.581156325869415e-07
1907,1.4450662367456364e-07,1.0587879444301506e-07
1908,2.1123020417235238e-07,2.1349148842849294e-07
1909,2.2192294248194838e-07,2.4260130354984236e-07
1910,2.1393537205464478e-07,1.5664248091222058e-07
1911,1.6349976495651692e-07,1.528582032506165e-07
1912,1.4928946730681977e-07,1.444047588468796e-07
1913,1.422623076526482e-07,2.007533642730171e-07
1914,2.172933164956703e-07,1.5075673047704187e-07
1915,1.406086065950755e-07,1.6935228472902963e-07
1916,1.4221993609453422e-07,1.4066191245850253e-07
1917,1.792809693294354e-07,2.2455721856810366e-07
1918,2.3255974402521435e-07,2.887464953952682e-07
1919,4.491975753732428e-07,4.4437946750501093e-07
1920,7.154379204621364e-07,9.671808356870315e-07
1921,4.858654098901146e-07,4.872657579350441e-07
1922,6.996239032256805e-07,5.13678560309927e-07
1923,1.2437837085599312e-06,2.9934056177201757e-06
1924,1.7493832122757643e-06,8.226515205933538e-07
1925,5.625219879827152e-07,3.3231107749998045e-07
1926,2.5144238359568285e-07,2.3551427924909755e-07
1927,2.252300068524467e-07,1.619623901660816e-07
1928,1.319888260316778e-07,1.7456306977692293e-07
1929,1.6746148550813208e-07,2.033297031781937e-07
1930,2.0926520628942551e-07,3.782873704949452e-07
1931,2.652664174244516e-07,2.977235775839896e-07
1932,4.006364032231128e-07,3.379540297980081e-07
1933,2.9902364152197454e-07,2.2676108907641416e-07
1934,3.268995082332064e-07,2.763421700061978e-07
1935,2.803868246322357e-07,3.234007616962723e-07
1936,3.0154497684028075e-07,2.384869674187939e-07
1937,2.177523915255127e-07,3.6309361348685345e-07
1938,4.0547719303655565e-07,6.029169943152131e-07
1939,4.340072289702827e-07,3.880241763454251e-07
1940,4.0493600579338817e-07,3.726930306887274e-07
1941,4.3455275336630926e-07,3.0084648680409977e-07
1942,4.999761936611928e-07,4.3334026145203097e-07
1943,3.474877928510978e-07,2.3540392343572118e-07
1944,2.1710456081791564e-07,2.701673925760891e-07
1945,1.9567795703778756e-07,2.461516563319795e-07
1946,2.030228112441061e-07,1.4257517667222903e-07
1947,1.4448356514170276e-07,1.2729522846181378e-07
1948,1.5540764669215908e-07,3.7516724849713985e-07
1949,2.459465046437496e-07,1.9146002140738954e-07
1950,5.853034319140231e-07,6.020492719471804e-07
1951,5.340990658927088e-07,4.3240755379277594e-07
1952,4.1030316234961597e-07,4.376156823582278e-07
1953,3.1440153331156276e-07,2.1710814242699902e-07
1954,4.182737797009395e-07,4.839151586111257e-07
1955,6.629047684706772e-07,1.224663962299625e-06
1956,7.895730334439576e-07,1.0157311256383158e-06
1957,6.201502401381731e-07,2.773610560780071e-07
1958,3.5960194679773847e-07,7.803001797886585e-07
1959,5.735500801999175e-07,3.006134609980412e-07
1960,2.230092415326605e-07,1.498933859996517e-07
1961,2.9352317577983436e-07,2.3189343968018268e-07
1962,3.2195727139120815e-07,3.0057701678742886e-07
1963,2.531972777812067e-07,2.1647524780140279e-07
1964,2.2580470044886168e-07,1.560348219224276e-07
1965,2.3968569612028053e-07,2.4878793662234483e-07
1966,2.542008938159294e-07,4.142577646841043e-07
1967,2.2025925356198665e-07,2.4372217239942983e-07
1968,1.8198119751862882e-07,1.5554441053685272e-07
1969,3.8043864757734507e-07,2.2923335905034036e-07
1970,3.468772642160426e-07,5.972044580933774e-07
1971,3.6300357161659725e-07,3.267887943062912e-07
1972,3.22732246142247e-07,2.3667241464409016e-07
1973,3.148626054401878e-07,2.1756117121185526e-07
1974,2.382254777444359e-07,2.425943279149578e-07
1975,3.111337955867081e-07,2.8985781834004837e-07
1976,2.2046452793726227e-07,2.2056157528519785e-07
1977,1.412216064977656e-07,1.954311774928404e-07
1978,1.9467018480175587e-07,1.6201860451777367e-07
1979,9.828168108091025e-07,3.214220942027168e-06
1980,1.505614318375592e-06,1.4484396691235209e-06
1981,2.5831877489205606e-06,1.4230086132253442e-06
1982,8.214334892879076e-07,4.684932643309973e-07
1983,4.320788017745751e-07,2.429080988501179e-07
1984,2.9639143216779e-07,2.6331824377242203e-07
1985,3.013101841512859e-07,2.4875258191059403e-07
1986,2.1876055266526844e-07,2.432672545182868e-07
1987,1.7469412275280168e-07,1.3718655225147814e-07
1988,1.8059779544425206e-07,1.622048510322808e-07
1989,1.4128628293974544e-07,1.2966330208049232e-07
1990,1.2780903801967725e-07,1.2681702514782956e-07
1991,1.3004467073566653e-07,1.0888777050392188e-07
1992,1.6643634666024808e-07,1.8646663875188095e-07
1993,2.2147775524672397e-07,2.255214771669974e-07
1994,1.6513179825021023e-07,1.5256835297350336e-07
1995,1.3579371559065596e-07,1.0757522848810671e-07
1996,1.0174110348278494e-07,1.034871824382814e-07
1997,1.354324936642115e-07,9.607131232769461e-08
1998,1.0615314517773792e-07,9.900054986170895e-08
1999,1.2949811226311188e-07,1.3259368027244516e-07
